FIXED - epsilon = 0.1;
        gamma = 0.98;
        alpha = 0.6;


[Log] Agent Object Initialized (agent.js, line 8)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 442 totalScore 928 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 443 totalScore 928 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 16 StepCount 444 totalScore 930 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 16 StepCount 445 totalScore 932 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 16 StepCount 446 totalScore 935 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 16 StepCount 447 totalScore 938 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 16 StepCount 448 totalScore 940 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 449 totalScore 941 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 16 StepCount 450 totalScore 947 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 11 BEST SCORE SO FAR 16 StepCount 451 totalScore 958 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 8 BEST SCORE SO FAR 16 StepCount 452 totalScore 966 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 453 totalScore 966 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 454 totalScore 967 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 455 totalScore 968 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 456 totalScore 968 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 457 totalScore 969 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 16 StepCount 458 totalScore 971 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 459 totalScore 972 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 16 StepCount 460 totalScore 975 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 461 totalScore 975 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 462 totalScore 976 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 16 StepCount 463 totalScore 978 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 464 totalScore 979 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 16 StepCount 465 totalScore 983 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 16 StepCount 466 totalScore 986 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 467 totalScore 987 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 468 totalScore 988 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 469 totalScore 988 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 12 BEST SCORE SO FAR 16 StepCount 470 totalScore 1000 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 16 StepCount 471 totalScore 1002 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 472 totalScore 1002 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 473 totalScore 1003 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 16 StepCount 474 totalScore 1008 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 16 StepCount 475 totalScore 1012 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 476 totalScore 1012 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 16 StepCount 477 totalScore 1016 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 16 StepCount 478 totalScore 1018 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 479 totalScore 1018 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 16 StepCount 480 totalScore 1020 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 481 totalScore 1020 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 482 totalScore 1021 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 483 totalScore 1021 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 16 StepCount 484 totalScore 1024 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 15 BEST SCORE SO FAR 16 StepCount 485 totalScore 1039 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 486 totalScore 1040 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 487 totalScore 1040 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 488 totalScore 1041 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 489 totalScore 1041 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 16 StepCount 490 totalScore 1043 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 491 totalScore 1044 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 16 StepCount 492 totalScore 1047 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 16 StepCount 493 totalScore 1053 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 494 totalScore 1053 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 495 totalScore 1053 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 496 totalScore 1053 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 497 totalScore 1053 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 16 StepCount 498 totalScore 1056 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 499 totalScore 1056 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 7 BEST SCORE SO FAR 16 StepCount 500 totalScore 1063 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 16 StepCount 501 totalScore 1065 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 16 StepCount 502 totalScore 1069 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 503 totalScore 1069 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 504 totalScore 1069 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 505 totalScore 1070 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 506 totalScore 1071 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 16 StepCount 507 totalScore 1077 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 7 BEST SCORE SO FAR 16 StepCount 508 totalScore 1084 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 509 totalScore 1084 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 9 BEST SCORE SO FAR 16 StepCount 510 totalScore 1093 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 511 totalScore 1093 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 7 BEST SCORE SO FAR 16 StepCount 512 totalScore 1100 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 513 totalScore 1101 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 514 totalScore 1101 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 16 StepCount 515 totalScore 1107 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 16 StepCount 516 totalScore 1113 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 16 StepCount 517 totalScore 1118 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 518 totalScore 1118 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 519 totalScore 1119 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 520 totalScore 1120 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 521 totalScore 1120 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 522 totalScore 1120 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 523 totalScore 1120 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 16 StepCount 524 totalScore 1123 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 525 totalScore 1123 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 16 StepCount 526 totalScore 1125 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 527 totalScore 1126 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 9 BEST SCORE SO FAR 16 StepCount 528 totalScore 1135 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 529 totalScore 1135 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 530 totalScore 1135 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 531 totalScore 1136 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 16 StepCount 532 totalScore 1138 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 16 StepCount 533 totalScore 1142 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 534 totalScore 1143 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 535 totalScore 1144 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 536 totalScore 1144 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 537 totalScore 1144 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 538 totalScore 1145 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 539 totalScore 1145 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 16 StepCount 540 totalScore 1147 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 541 totalScore 1147 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 542 totalScore 1148 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 543 totalScore 1148 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 8 BEST SCORE SO FAR 16 StepCount 544 totalScore 1156 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 16 StepCount 545 totalScore 1162 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 16 StepCount 546 totalScore 1168 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 547 totalScore 1168 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 548 totalScore 1168 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 16 StepCount 549 totalScore 1173 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 550 totalScore 1174 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 16 StepCount 551 totalScore 1176 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 16 StepCount 552 totalScore 1180 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 16 StepCount 553 totalScore 1182 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 16 StepCount 554 totalScore 1186 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 555 totalScore 1187 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 556 totalScore 1187 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 16 StepCount 557 totalScore 1193 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 16 StepCount 558 totalScore 1196 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 559 totalScore 1197 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 560 totalScore 1198 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 561 totalScore 1198 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 16 StepCount 562 totalScore 1202 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 563 totalScore 1202 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 16 StepCount 564 totalScore 1206 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 16 StepCount 565 totalScore 1212 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 566 totalScore 1212 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 8 BEST SCORE SO FAR 16 StepCount 567 totalScore 1220 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 568 totalScore 1220 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 16 StepCount 569 totalScore 1225 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 16 StepCount 570 totalScore 1228 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 571 totalScore 1229 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 572 totalScore 1229 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 16 StepCount 573 totalScore 1231 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 574 totalScore 1231 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 16 StepCount 575 totalScore 1233 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 16 StepCount 576 totalScore 1238 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 577 totalScore 1238 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 16 StepCount 578 totalScore 1240 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 16 StepCount 579 totalScore 1244 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 12 BEST SCORE SO FAR 16 StepCount 580 totalScore 1256 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 581 totalScore 1256 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 582 totalScore 1256 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 16 StepCount 583 totalScore 1259 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 16 StepCount 584 totalScore 1259 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 16 StepCount 585 totalScore 1260 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 21 BEST SCORE SO FAR 21 StepCount 586 totalScore 1281 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 587 totalScore 1283 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 588 totalScore 1283 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 21 StepCount 589 totalScore 1289 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 7 BEST SCORE SO FAR 21 StepCount 590 totalScore 1296 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 591 totalScore 1297 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 592 totalScore 1298 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 593 totalScore 1301 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 594 totalScore 1301 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 595 totalScore 1305 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 596 totalScore 1305 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 597 totalScore 1305 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 598 totalScore 1306 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 8 BEST SCORE SO FAR 21 StepCount 599 totalScore 1314 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 600 totalScore 1314 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 601 totalScore 1314 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 602 totalScore 1314 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 603 totalScore 1316 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 604 totalScore 1317 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 605 totalScore 1318 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 606 totalScore 1318 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 607 totalScore 1321 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 608 totalScore 1324 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 12 BEST SCORE SO FAR 21 StepCount 609 totalScore 1336 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 610 totalScore 1340 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 611 totalScore 1340 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 9 BEST SCORE SO FAR 21 StepCount 612 totalScore 1349 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 613 totalScore 1352 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 614 totalScore 1354 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 615 totalScore 1354 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 616 totalScore 1354 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 617 totalScore 1354 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 618 totalScore 1354 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 619 totalScore 1354 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 9 BEST SCORE SO FAR 21 StepCount 620 totalScore 1363 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 621 totalScore 1364 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 622 totalScore 1365 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 7 BEST SCORE SO FAR 21 StepCount 623 totalScore 1372 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 624 totalScore 1372 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 625 totalScore 1372 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 626 totalScore 1372 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 627 totalScore 1372 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 628 totalScore 1372 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 629 totalScore 1376 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 630 totalScore 1376 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 8 BEST SCORE SO FAR 21 StepCount 631 totalScore 1384 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 632 totalScore 1385 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 633 totalScore 1385 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 634 totalScore 1385 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 635 totalScore 1386 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 636 totalScore 1388 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 637 totalScore 1388 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 638 totalScore 1393 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 639 totalScore 1398 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 640 totalScore 1402 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 641 totalScore 1402 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 642 totalScore 1402 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 643 totalScore 1402 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 644 totalScore 1404 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 645 totalScore 1405 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 646 totalScore 1406 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 10 BEST SCORE SO FAR 21 StepCount 647 totalScore 1416 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 648 totalScore 1417 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 649 totalScore 1418 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 650 totalScore 1419 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 651 totalScore 1421 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 652 totalScore 1424 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 653 totalScore 1429 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 654 totalScore 1430 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 655 totalScore 1431 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 656 totalScore 1431 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 657 totalScore 1434 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 658 totalScore 1434 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 659 totalScore 1434 (index.js, line 328)
